,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
haze_3,1.89,0.0,2.46,2.2,1.36,0,2.32,1.18,1.95,1.87,0.0,3.0,0.67,0.0,1.63,0.0,0,0.0,3.87,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,2.26,1.1,0.0,0.0,0.0,0.0,0,0,0.0,0,3.75,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.11,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,2.07,2.19
haze_7,0.0,2.64,0,2.92,0,0.85,0.0,0,1.72,1.49,0.0,0.0,0.0,0.0,0,0,0,0.0,3.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,1.59,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.62,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.28,1.48,1.7
proximity thunderstorm_2,2.04,0,1.66,0,0.0,2.63,0,0,2.53,1.14,1.02,1.31,0.0,2.35,1.59,0,0,2.0,0.0,2.2,0,3.89,0.0,0,0.8,0,0.0,1.92,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2.48,1.42,1.48,2.55,0,1.74,1.26,0,0,0.0,2.2,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.35,0.0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1.92,0,2.71,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,6.17,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,1.64,1.58
heavy snow_4,0,1.53,0,3.15,0,0,2.35,0.0,1.02,3.17,2.75,1.47,0.0,0.89,0,0,0,0,1.44,0.0,0.0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.04,1.67,0.96,0,0,3.16,0.0,0,0.0,0.0,1.75,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2.21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,2.95,1.86
fog_2,1.14,1.32,1.32,2.11,1.99,1.43,0,0,0.0,3.21,0.0,0.0,0,1.23,0,0,0.0,1.18,0,0.0,4.21,0,1.28,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.96,0.0,1.41,0,1.2,0.0,0,0,0,0.0,0,0.0,0,0,0,0,3.88,0,3.63,0.0,0,1.3,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.98,3.62,2.48
smoke_0,3.11,0,2.28,0,1.25,2.43,0,0,1.2,3.1,0.0,2.16,0.0,4.4,0.0,0,0,4.5,3.81,4.29,0.0,0,0.0,0,4.93,0,0,0,0,0,0,0,0,7.15,0,0,0,0,0,0,0,0,0,0,0,0,1.17,3.31,0.79,4.76,0.0,4.58,0,0,0.0,0.0,4.29,3.88,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,2.17,2.6
heavy intensity rain_1,2.48,0,1.98,0,0.99,2.56,0,0,0.0,0.61,0.0,4.01,1.42,3.0,1.68,0,0.0,3.98,0,2.02,0.0,3.01,1.41,0,3.3,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.65,3.59,3.5,1.98,3.93,0.0,0,0.0,0,2.02,0,1.25,2.31,0,0,1.78,0.0,0,0,0.0,0,1.44,3.09,0.0,0,1.37,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.25,1.67,2.25
very heavy rain_0,2.72,0,0.68,0.0,0,4.48,1.39,0,3.1,2.18,2.67,1.95,2.31,2.33,0.0,0.96,2.1,2.11,0,2.11,0,4.04,0,0,4.39,0.0,0,3.51,0,4.2,0.0,0.0,0.0,0,3.34,0.0,0.0,0,0,0,0,0.0,0,0,0,0,2.68,2.39,1.36,2.67,0.0,2.15,0.0,0,0.0,2.23,2.11,0,1.54,0.0,1.08,0.0,1.35,0,0,0.0,0,0.0,0,4.14,0.0,0,4.45,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,3.51,0,0.0,0,4.2,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.34,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,1.76,2.7
haze_4,0,0,0,2.72,0,0,3.12,0,1.24,2.37,3.69,0.0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,2.53,0,0,0.0,0,2.23,0.0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,1.91,2.26
heavy intensity rain_2,4.55,1.74,2.3,0,0.0,1.54,0,0,0.0,0.65,0.0,1.9,0,3.1,0.0,0,0.0,2.52,0,0.0,0,0,0.0,0,4.28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0.69,0.0,1.39,0.93,1.42,0.0,0,0,0,0.0,0,4.68,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,1.57,1.87
thunderstorm with light drizzle_0,2.45,1.03,2.47,0,0.0,1.82,0,0,0.0,2.69,0.0,0.0,0.0,3.41,0,0.0,0.0,3.9,0.0,3.25,1.94,4.8,2.94,0,4.99,0,0.0,5.68,4.87,3.96,0.0,0.0,0,0,0.0,4.64,3.85,0,0,0,0,0,0,0,0,0,0.0,2.87,0,3.69,0.0,3.97,0.0,0,0.0,0.0,3.25,0.0,0.0,0,0.0,0,0.0,1.96,0,0,0,0,2.99,4.66,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.68,0,0.0,0,3.96,0,0,4.92,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,4.64,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.33,2.73
heavy snow_6,0,0,0,3.16,0,0,1.29,0,0,1.36,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4.62,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,1.37,2.9
light intensity shower rain_0,2.63,0.0,2.28,0,1.17,2.59,0,0,2.25,0.68,2.57,4.21,2.23,3.73,0,0,0,3.57,0.0,3.13,0,0,2.37,0,0.0,0,1.74,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,2.2,0.73,4.77,3.32,0,3.63,3.16,0,0.0,3.23,3.13,0.0,2.72,0,0,0,1.59,0,0,0,0,0,2.41,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.74,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,2.32,2.78
proximity thunderstorm with drizzle_0,2.22,0,2.4,0,2.03,0.0,0,0,0.0,2.77,0.0,0.0,0.0,4.48,0,0,0,4.32,0.0,2.99,0.0,3.96,4.4,0,4.06,0,0,3.53,2.6,0,0.0,3.31,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.95,0.0,5.18,0,4.39,0.0,0,0,0.0,2.99,0.0,1.55,0,0,0.0,0,0.0,0,0.0,0,0,4.48,3.7,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0.0,0,0,0,0,2.63,0.0,0,0,0,3.33,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,3.08,2.75
snow_1,0,2.26,0,2.5,1.17,0,1.64,0.0,0.0,2.5,2.88,0.0,0.0,2.22,0.0,2.15,0,2.22,0.0,3.3,0.0,0.0,1.1,2.74,1.76,3.26,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.67,0,0.99,0.0,2.26,2.78,0.0,2.42,0.0,3.3,0,3.35,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1.22,0,0,0,1.78,0,2.92,0.0,0,2.48,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,2.48,2.18,2.92
haze_8,2.38,0,0.0,0,0,3.14,0,0,0,2.27,0,0,0,0,0,0,0,0,4.12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,2.85
light shower snow_0,0,1.87,0,2.03,0,0,2.64,0,1.84,1.52,0.0,0,0.0,2.15,0.0,4.07,0,0,2.76,0.0,0,2.38,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,7.18,0,0,0,0,0,0,0,1.8,1.63,0,2.33,0,0,0.0,0,0,0.0,0.0,2.89,0,0,3.07,0,0,0,0,0,0,0,0,2.44,0.0,0,0,0,0,4.25,0,0.0,0,0,4.48,0.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,2.28
haze_5,1.45,1.97,2.74,0.0,0,0,2.47,0.0,3.0,1.6,0.0,3.46,0.0,0,0,0.0,0,0,4.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0.0,3.92,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2.28,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,1.44,2.19
moderate rain_2,0,2.96,0,0,5.59,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.98,3.18
heavy snow_5,0,0,0,0.0,0,0,2.91,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,5.23,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0.0,1.26
light rain and snow_0,0,3.35,0,0,0.0,0,0,0,0,3.09,0.0,0.0,0,3.58,0,2.4,0,5.28,0,0.0,1.89,0,4.66,2.01,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,3.3,0,3.87,0.0,5.38,0.0,0,0,0,0.0,0,0,0,2.7,0,0,1.91,0,0,0,0,4.74,0,0,0,0,0,2.15,0,0.0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,1.95,2.45
shower drizzle_0,0,2.85,0,2.75,0,0,1.83,0,0,3.51,0.0,0,0,3.27,0,3.91,0,5.56,0,5.95,3.07,5.27,3.99,0,0,4.33,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0.0,0.0,0,0,0,3.75,0,3.54,0,5.66,0.0,0,0,0,5.95,0,0.0,0,4.39,0,0,3.11,0,0,0,0,4.05,5.4,0,0,0,0,0,2.67,0,0,0,0,4.37,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.55,1.73,2.87
haze_6,0,2.39,0,0.0,0,0,0.0,0,0.0,2.92,0,0,0.0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.87,0,0,0,0,0.0,0,0,0.0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,1.17,2.2
scattered clouds_4,1.27,0,0,0,0,2.08,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0,3.73,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,1.0,2.2
heavy intensity drizzle_1,2.6,0,2.01,0,2.11,0,0,0,0,3.66,1.75,0,0,4.94,0,0,0,6.82,0,2.96,0,0.0,7.94,0,0.0,0,0,0,7.12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,5.34,0,6.94,0.0,0,0.0,0,2.96,0,0,0,0,0,0,0,0,2.16,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,3.18,1.5
SQUALLS_0,3.06,0.0,2.01,0,0.0,0.0,0,0,1.88,2.46,0.0,3.55,0.0,3.04,0.0,0,0.0,3.41,0,4.49,0,5.24,0,0,6.85,0,0.0,0,0,4.39,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.96,2.48,4.05,0.0,3.47,0.0,0,0,0.0,4.49,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,5.38,0,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.12,3.99
mist_7,3.06,0,3.12,0,3.43,0.0,0,0,0.0,2.77,0,0,3.73,2.3,2.04,0,3.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.0,0,0.0,0,0,0,0,0,4.4,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.91,3.99
sleet_0,0,3.6,0,0,0,0,0,0,0,2.84,0.0,0,0,3.51,0,0.0,0,3.49,0,5.19,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3.03,0,3.8,0,3.55,0.0,0,0,0,5.19,0,3.24,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0.0,2.13
thunderstorm with drizzle_0,2.79,0.0,0,0,2.99,0.0,0,0,0,3.93,0.0,0.0,0,0.0,0,0,0,3.66,0,0,0.0,0.0,0.0,0,4.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0.0,0.0,0.0,3.73,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,2.57,0.0
proximity thunderstorm with rain_1,2.79,0,0,0,2.99,0,0,0,0,3.93,0,0.0,0,5.3,0,0,0,3.66,0,3.91,0,0.0,0,0,4.5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,5.74,0.0,3.73,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.0,0
thunderstorm with rain_1,2.79,0,0,0,2.99,0.0,0,0,0,3.93,0,0,0,3.26,0,0,0,3.66,0,0.0,0,4.24,0.0,0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,3.53,0,3.73,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,2.57,0.0
few clouds_3,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
freezing rain_0,0,2.84,0,2.94,0,0,0,0,0,3.93,0,0,0,0.0,0,3.57,0,3.66,0.0,0.0,4.03,0,0,4.3,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0.0,0,3.73,0,0,0,0,0.0,0.0,0,0,4.01,0,0,4.09,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,4.89,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0.0,2.12
snow_2,0,0,0,4.16,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,6.09,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0.0,0.0
