,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
drizzle_1,0.28,1.69,0.76,0.0,3.31,0.0,0.0,0.0,0.15,2.52,0.55,0.28,0.07,2.1,0.0,1.46,0.0,4.28,0.39,3.18,0.2,0.42,7.98,0.42,3.27,1.24,0.93,0.7,4.63,0.0,0.0,0.0,2.25,0.0,0.0,0.0,3.99,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,2.76,0.4,1.98,0.0,4.4,0.8,0.68,0.0,0.0,3.18,0.29,3.32,0.0,1.98,0.34,0.0,0.21,0.75,4.26,1.68,0.0,4.11,0.45,0.0,0.0,3.37,0.0,0.49,0.55,1.91,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,1.14,0.93,3.89,0.7,0.0,0.0,0.0,0.0,0.0,64.79,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.99,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.17,0.78
heavy intensity drizzle_0,0.97,0.68,1.57,0.09,2.25,0.1,0.0,0.0,0.0,2.7,0.63,0.23,0.2,2.78,0.0,0.45,0.0,5.02,1.08,4.62,0.42,3.23,8.06,0.0,7.72,1.28,3.86,2.19,23.95,1.32,0.0,3.02,0.0,0.0,10.64,7.65,28.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69,0.0,0.0,3.07,0.25,3.36,0.21,5.16,0.71,0.0,0.98,0.23,4.62,1.19,0.26,0.0,0.61,0.35,0.0,0.43,0.0,3.23,0.87,0.0,8.29,3.45,0.0,0.0,7.95,0.0,0.0,0.57,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.17,3.86,0.0,2.19,0.0,0.0,0.0,1.32,0.0,6.7,24.64,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,0.0,0.0,7.65,0.0,0.0,28.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.15,1.04
thunderstorm with light rain_0,2.42,0.08,1.09,0.0,0.4,2.31,0.0,0.0,0.74,1.34,0.84,1.29,1.5,2.28,0.87,0.0,0.97,2.4,1.05,1.76,0.0,8.37,0.64,0.0,4.02,0.0,6.44,4.86,1.33,14.71,11.9,8.39,15.52,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.46,1.57,2.76,0.69,2.47,1.45,0.39,0.0,1.95,1.76,0.83,1.17,1.59,0.0,0.39,1.78,0.0,0.0,0.33,0.48,0.0,0.67,8.69,0.3,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,0.0,4.86,0.0,5.16,0.0,14.71,0.0,0.0,1.37,11.9,0.0,0.0,0.0,8.57,0.0,0.0,16.63,23.19,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.21,1.21
fog_1,0.2,1.92,0.53,2.12,1.25,0.36,0.34,0.0,0.76,2.78,0.22,0.27,0.39,0.56,0.15,1.57,0.0,0.45,1.09,0.84,8.91,0.25,0.44,3.54,0.56,4.44,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,0.0,0.0,0.7,2.89,0.38,0.59,0.0,0.47,0.14,0.41,0.28,0.41,0.84,1.21,0.3,0.0,1.65,0.0,0.62,6.22,0.0,5.41,4.5,0.0,0.47,0.27,0.31,0.0,0.57,0.0,4.09,1.96,4.56,0.0,0.0,2.02,4.59,0.0,0.0,0.0,6.55,1.35,0.0,4.64,0.0,0.0,0.0,8.8,1.53,0.0,0.0,0.0,0.0,87.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.51,1.07
haze_2,0.73,0.61,1.13,1.59,0.73,0.24,2.02,2.99,0.36,1.45,0.22,0.67,0.47,0.84,0.6,1.57,0.0,0.79,6.85,0.42,0.72,0.0,1.11,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.31,0.96,1.01,0.0,0.82,0.0,0.41,0.85,0.54,0.42,4.48,0.0,0.66,1.42,1.2,0.92,0.75,0.0,2.03,0.5,0.0,1.17,0.0,0.62,0.0,0.0,0.0,1.17,3.91,4.56,2.79,0.0,0.0,0.0,0.0,0.0,0.0,9.83,6.77,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,195.16,0.0,0.0,0.0,0.0,0.0,36.12,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.92,1.01
heavy snow_3,0.0,1.0,0.0,3.42,0.0,0.0,3.51,0.0,0.0,1.91,1.75,0.56,0.0,0.0,0.47,0.0,0.0,0.0,2.1,0.0,0.5,0.0,0.0,25.76,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.8,0.0,0.0,0.0,2.13,2.11,1.18,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.17,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,17.61,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.05,0.0,0.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.88,0.96
proximity thunderstorm with rain_0,2.34,0.18,2.04,0.0,0.22,0.75,0.0,0.0,0.61,1.68,0.76,0.84,0.49,3.19,0.0,0.0,0.35,3.78,0.65,3.21,0.0,7.23,2.07,0.0,7.53,0.0,6.95,6.99,1.44,7.94,18.36,14.5,8.38,0.0,0.0,4.59,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.98,1.0,3.51,0.5,3.88,0.85,0.84,0.59,0.84,3.21,0.72,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.52,0.0,2.18,7.18,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.0,6.99,0.0,13.93,0.0,7.94,0.0,0.0,1.48,18.36,0.0,0.0,0.0,14.8,0.0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,4.59,0.0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,1.08
mist_6,0.22,3.36,0.0,1.92,0.59,0.14,0.19,0.0,0.05,2.64,0.25,0.0,0.0,0.47,0.0,0.0,0.38,0.13,0.0,0.48,2.18,0.0,0.25,4.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.89,0.0,0.57,0.0,0.0,0.0,1.38,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.45,0.0,0.0,0.0,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.08,0.89
heavy snow_2,0.0,0.91,0.0,2.49,0.0,0.0,5.26,2.33,0.12,1.66,2.18,1.04,0.41,0.63,0.0,0.0,0.0,0.0,3.24,0.36,0.0,0.0,0.58,23.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.79,1.25,0.66,0.0,0.0,2.31,3.16,1.47,0.53,0.36,2.69,0.79,0.0,0.0,0.0,0.4,0.0,3.51,1.76,0.0,2.58,0.61,0.0,0.0,0.0,0.0,0.0,18.21,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,0.0,0.0,262.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.49,1.17
thunderstorm with rain_0,2.65,0.0,1.23,0.0,0.0,2.14,0.0,0.0,0.8,1.9,0.76,1.39,1.27,2.38,0.0,0.0,0.5,3.71,0.46,2.29,0.72,8.48,0.99,0.0,8.69,0.0,3.31,7.49,0.0,18.15,5.25,7.77,11.98,0.0,0.0,0.0,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19,0.0,0.79,2.15,1.57,2.63,1.43,3.81,1.22,0.0,0.42,2.21,2.29,0.51,2.72,0.0,0.0,0.0,0.0,0.74,0.0,0.5,0.74,0.0,1.04,8.68,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,7.49,0.0,0.0,0.0,18.15,0.0,0.0,0.0,5.25,0.0,0.0,0.0,7.93,0.0,0.0,12.83,0.0,0.0,18.12,0.0,0.0,0.0,15.13,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.2,1.17
haze_3,1.18,0.0,1.35,2.1,0.75,0.0,3.03,1.07,1.05,0.9,0.92,1.8,0.28,0.0,0.81,1.87,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.06,0.52,0.0,5.17,0.0,1.71,0.0,0.0,0.0,0.0,5.25,0.0,0.0,2.54,1.44,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.74,0.0,0.0,0.0,0.0,122.22,0.0,0.0,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.06,1.06
haze_7,0.0,2.97,0.0,4.67,0.0,0.24,0.0,0.0,0.81,0.67,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.79,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.39,994.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.59,0.67
proximity thunderstorm_2,1.57,0.0,0.82,0.0,0.0,4.16,0.0,0.0,1.56,0.36,0.32,0.58,0.84,1.51,0.98,0.0,0.0,1.23,0.0,1.82,0.0,10.22,0.0,0.0,0.6,0.0,0.0,5.46,0.0,0.0,15.3,0.0,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.43,0.83,1.83,0.0,1.01,0.59,0.0,0.0,0.88,1.82,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,5.75,2.02,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,5.46,0.0,17.41,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.64,0.55
heavy snow_4,0.0,1.14,0.0,4.37,0.0,0.0,4.39,0.0,0.29,1.69,1.74,0.72,0.0,0.3,0.0,0.0,0.0,0.0,1.35,0.61,0.52,0.0,0.0,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.71,1.04,0.37,0.0,0.0,2.96,0.88,0.0,0.0,0.61,1.49,0.0,0.0,0.0,0.0,0.0,0.54,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.68,0.73
fog_2,0.62,0.83,0.71,2.01,1.97,0.85,0.0,0.0,0.0,2.89,0.52,0.47,0.0,0.49,0.0,0.0,0.0,0.54,0.0,0.33,11.39,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.68,0.6,0.0,0.55,0.97,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,4.8,1.18,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.83,0.99
smoke_0,2.92,0.0,2.15,0.0,0.81,1.56,0.0,0.0,0.35,1.45,0.0,0.87,0.0,1.45,0.39,0.0,0.0,2.07,7.69,2.92,1.25,0.0,3.45,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.71,0.25,1.75,3.13,2.12,0.0,0.0,0.0,0.0,2.92,8.06,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,3.64,0.0,0.81,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.96,1.09
heavy intensity rain_1,2.48,0.0,1.52,0.0,0.3,1.73,0.0,0.0,0.0,0.16,0.84,1.35,0.45,2.42,1.3,0.0,0.0,4.59,0.0,1.22,0.0,2.87,0.64,0.0,7.24,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.39,2.68,1.39,4.04,1.18,0.0,0.82,0.0,1.22,0.0,1.76,2.86,0.0,0.0,1.78,0.0,0.0,0.0,1.44,0.0,0.67,3.07,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.75,0.81
very heavy rain_0,2.67,0.0,0.22,0.0,0.0,5.19,0.97,0.0,0.78,1.45,0.84,0.77,0.9,1.61,1.3,0.5,3.88,1.31,0.0,0.81,0.0,7.89,0.0,0.0,9.66,1.43,0.0,9.71,0.0,22.06,0.0,5.03,7.76,0.0,35.47,12.75,13.73,0.0,0.0,0.0,0.0,89.27,0.0,0.0,0.0,0.0,1.18,1.71,0.55,1.71,1.39,1.35,1.58,0.0,0.0,1.17,0.81,0.0,1.76,1.9,0.68,1.16,0.89,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.9,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,0.0,23.22,0.0,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.47,0.0,0.0,12.75,0.0,0.0,13.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.96,1.05
haze_4,0.0,0.0,0.0,4.55,0.0,0.0,4.65,0.0,0.55,1.53,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.81,0.0,0.0,0.0,0.0,1.67,8.68,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.79,1.03
heavy intensity rain_2,2.58,1.14,1.96,0.0,0.0,1.17,0.0,0.0,0.58,0.18,0.71,0.87,0.0,2.72,0.49,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,10.86,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.21,0.94,0.82,0.78,1.14,1.33,0.0,0.0,0.0,0.0,0.0,8.91,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.48,0.82
thunderstorm with light drizzle_0,2.06,0.3,2.09,0.0,0.36,0.83,0.0,0.0,0.31,2.12,1.01,0.0,0.54,2.17,0.0,0.0,1.16,5.11,1.08,3.41,1.67,11.19,3.07,0.0,11.59,0.0,11.59,20.39,14.37,15.88,6.12,18.12,0.0,0.0,0.0,30.61,32.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.51,0.0,2.63,0.0,5.26,1.89,0.0,0.98,0.47,3.41,1.19,1.06,0.0,0.0,0.0,1.07,1.73,0.0,0.0,0.0,0.0,3.24,11.04,0.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,0.0,20.39,0.0,18.58,0.0,15.88,0.0,0.0,14.79,6.12,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61,0.0,0.0,32.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.15,0.87
