,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
haze_3,2.12,0.0,2.73,2.41,1.48,0,2.45,1.2,2.23,2.04,0.0,3.2,0.7,0.0,1.63,0.0,0,0.0,3.76,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.38,1.11,0.0,0.0,0.0,0.0,0,0,0.0,0,3.57,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4.41,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,2.42,2.53
haze_7,0.0,2.94,0,3.2,0,0.91,0.0,0,1.97,1.63,0.0,0.0,0.0,0.0,0,0,0,0.0,3.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,1.68,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.73,1.73,1.97
proximity thunderstorm_2,2.3,0,1.86,0,0.0,2.83,0,0,2.92,1.25,1.11,1.41,0.0,2.47,1.6,0,0,1.98,0.0,2.11,0,3.6,0.0,0,0.72,0,0.0,1.56,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2.89,1.5,1.5,2.57,0,1.71,1.23,0,0,0.0,2.11,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.06,0.0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1.56,0,2.11,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,4.42,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,1.92,1.84
heavy snow_4,0,1.72,0,3.46,0,0,2.5,0.0,1.18,3.47,2.97,1.58,0.0,0.93,0,0,0,0,1.4,0.0,0.0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,3.22,1.69,0.97,0,0,3.09,0.0,0,0.0,0.0,1.67,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.72,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,3.46,2.17
fog_2,1.29,1.47,1.48,2.33,2.18,1.55,0,0,0.0,3.53,0.0,0.0,0,1.3,0,0,0.0,1.17,0,0.0,4.0,0,1.18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.15,0.0,1.43,0,1.18,0.0,0,0,0,0.0,0,0.0,0,0,0,0,3.66,0,3.36,0.0,0,1.19,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.19,4.26,2.89
smoke_0,3.53,0,2.56,0,1.38,2.63,0,0,1.39,3.41,0.0,2.34,0.0,4.64,0.0,0,0,4.49,3.74,4.15,0.0,0,0.0,0,4.46,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,1.37,3.53,0.81,4.84,0.0,4.53,0,0,0.0,0.0,4.15,3.74,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.56,3.04
heavy intensity rain_1,2.82,0,2.23,0,1.09,2.78,0,0,0.0,0.67,0.0,4.35,1.51,3.18,1.71,0,0.0,3.99,0,1.95,0.0,2.81,1.32,0,2.99,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,3.67,3.57,1.98,3.9,0.0,0,0.0,0,1.95,0,1.2,2.23,0,0,1.7,0.0,0,0,0.0,0,1.33,2.85,0.0,0,1.24,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.73,1.98,2.64
very heavy rain_0,3.1,0,0.77,0.0,0,4.88,1.49,0,3.61,2.41,2.92,2.11,2.45,2.46,0.0,0.97,2.11,2.12,0,2.05,0,3.77,0,0,3.99,0.0,0,2.88,0,3.27,0.0,0.0,0.0,0,2.36,0.0,0.0,0,0,0,0,0.0,0,0,0,0,3.15,2.56,1.39,2.72,0.0,2.14,0.0,0,0.0,2.18,2.05,0,1.48,0.0,1.04,0.0,1.28,0,0,0.0,0,0.0,0,3.82,0.0,0,4.02,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,2.88,0,0.0,0,3.27,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.36,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,2.09,3.18
haze_4,0,0,0,3.03,0,0,3.34,0,1.45,2.62,4.03,0.0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,2.72,0,0,0.0,0,2.21,0.0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,2.27,2.66
heavy intensity rain_2,5.2,1.97,2.61,0,0.0,1.68,0,0,0.0,0.72,0.0,2.07,0,3.3,0.0,0,0.0,2.53,0,0.0,0,0,0.0,0,3.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0.74,0.0,1.42,0.93,1.41,0.0,0,0,0,0.0,0,4.52,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,1.87,2.2
thunderstorm with light drizzle_0,2.8,1.17,2.81,0,0.0,1.99,0,0,0.0,2.99,0.0,0.0,0.0,3.63,0,0.0,0.0,3.93,0.0,3.17,1.86,4.51,2.76,0,4.56,0,0.0,4.69,3.82,3.1,0.0,0.0,0,0,0.0,3.25,2.67,0,0,0,0,0,0,0,0,0,0.0,3.09,0,3.78,0.0,3.97,0.0,0,0.0,0.0,3.17,0.0,0.0,0,0.0,0,0.0,1.88,0,0,0,0,2.78,4.32,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.69,0,0.0,0,3.1,0,0,3.84,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,3.25,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,2.78,3.23
heavy snow_6,0,0,0,3.53,0,0,1.39,0,0,1.52,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4.31,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,1.63,3.43
light intensity shower rain_0,3.02,0.0,2.6,0,1.3,2.85,0,0,2.65,0.76,2.84,4.62,2.38,3.99,0,0,0,3.61,0.0,3.07,0,0,2.23,0,0.0,0,1.45,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,2.62,0.79,4.93,3.42,0,3.64,3.16,0,0.0,3.2,3.07,0.0,2.65,0,0,0,1.53,0,0,0,0,0,2.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.46,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.78,3.3
proximity thunderstorm with drizzle_0,2.56,0,2.74,0,2.27,0.0,0,0,0.0,3.09,0.0,0.0,0.0,4.79,0,0,0,4.37,0.0,2.93,0.0,3.74,4.15,0,3.73,0,0,2.93,2.05,0,0.0,2.56,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.2,0.0,5.34,0,4.41,0.0,0,0,0.0,2.93,0.0,1.51,0,0,0.0,0,0.0,0,0.0,0,0,4.18,3.45,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0.0,0,0,0,0,2.06,0.0,0,0,0,2.57,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,3.69,3.26
snow_1,0,2.58,0,2.81,1.3,0,1.77,0.0,0.0,2.79,3.17,0.0,0.0,2.37,0.0,2.2,0,2.25,0.0,3.23,0.0,0.0,1.03,2.56,1.61,2.89,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.89,0,1.02,0.0,2.27,2.78,0.0,2.4,0.0,3.23,0,3.26,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1.14,0,0,0,1.62,0,2.65,0.0,0,2.21,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,3.04,2.62,3.46
haze_8,2.73,0,0.0,0,0,3.45,0,0,0,2.54,0,0,0,0,0,0,0,0,4.11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,3.39
light shower snow_0,0,2.15,0,2.29,0,0,2.87,0,2.18,1.71,0.0,0,0.0,2.31,0.0,4.19,0,0,2.77,0.0,0,2.26,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0,2.15,1.77,0,2.41,0,0,0.0,0,0,0.0,0.0,2.83,0,0,2.99,0,0,0,0,0,0,0,0,2.29,0.0,0,0,0,0,3.86,0,0.0,0,0,3.97,0.0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0.0,2.72
haze_5,1.69,2.26,3.15,0.0,0,0,2.69,0.0,3.56,1.8,0.0,3.82,0.0,0,0,0.0,0,0,4.23,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.0,4.08,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2.17,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1.74,2.62
moderate rain_2,0,3.45,0,0,6.35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,3.64,3.85
heavy snow_5,0,0,0,0.0,0,0,3.22,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,5.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.0,1.53
light rain and snow_0,0,3.93,0,0,0.0,0,0,0,0,3.54,0.0,0.0,0,3.92,0,2.52,0,5.48,0,0.0,1.87,0,4.5,1.93,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,3.66,0,4.09,0.0,5.54,0.0,0,0,0,0.0,0,0,0,2.68,0,0,1.88,0,0,0,0,4.54,0,0,0,0,0,2.0,0,0.0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,2.4,2.98
shower drizzle_0,0,3.34,0,3.17,0,0,2.03,0,0,4.02,0.0,0,0,3.59,0,4.11,0,5.78,0,5.98,3.04,5.1,3.85,0,0,3.94,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0.0,0.0,0,0,0,4.16,0,3.74,0,5.83,0.0,0,0,0,5.98,0,0.0,0,4.37,0,0,3.06,0,0,0,0,3.88,5.17,0,0,0,0,0,2.48,0,0,0,0,3.95,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.46,2.12,3.49
haze_6,0,2.81,0,0.0,0,0,0.0,0,0.0,3.36,0,0,0.0,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0.0,0,0,0.0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,1.44,2.69
scattered clouds_4,1.51,0,0,0,0,2.36,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,3.91,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,1.24,2.69
heavy intensity drizzle_1,3.11,0,2.38,0,2.45,0,0,0,0,4.25,2.01,0,0,5.49,0,0,0,7.17,0,3.02,0,0.0,7.77,0,0.0,0,0,0,5.83,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,5.72,0,7.24,0.0,0,0.0,0,3.02,0,0,0,0,0,0,0,0,2.12,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.96,1.85
SQUALLS_0,3.66,0.0,2.38,0,0.0,0.0,0,0,2.3,2.85,0.0,4.05,0.0,3.38,0.0,0,0.0,3.59,0,4.57,0,5.15,0,0,6.54,0,0.0,0,0,3.59,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.85,3.33,2.66,4.33,0.0,3.62,0.0,0,0,0.0,4.58,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,5.22,0,0,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,2.64,4.92
mist_7,3.66,0,3.7,0,3.97,0.0,0,0,0.0,3.22,0,0,4.15,2.56,2.18,0,3.17,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0.0,0,0.0,0,0,0,0,0,4.53,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.87,4.92
sleet_0,0,4.31,0,0,0,0,0,0,0,3.32,0.0,0,0,3.94,0,0.0,0,3.71,0,5.34,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3.44,0,4.11,0,3.74,0.0,0,0,0,5.34,0,3.31,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0.0,2.66
thunderstorm with drizzle_0,3.42,0.0,0,0,3.54,0.0,0,0,0,4.66,0.0,0.0,0,0.0,0,0,0,3.94,0,0,0.0,0.0,0.0,0,4.39,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0.0,0.0,0.0,3.98,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.27,0.0
proximity thunderstorm with rain_1,3.42,0,0,0,3.54,0,0,0,0,4.66,0,0.0,0,6.03,0,0,0,3.94,0,4.08,0,0.0,0,0,4.39,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,6.28,0.0,3.98,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0.0,0
thunderstorm with rain_1,3.42,0,0,0,3.54,0.0,0,0,0,4.66,0,0,0,3.71,0,0,0,3.94,0,0.0,0,4.25,0.0,0,4.39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,3.87,0,3.98,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,3.27,0.0
few clouds_3,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
freezing rain_0,0,3.45,0,3.51,0,0,0,0,0,4.66,0,0,0,0.0,0,3.89,0,3.94,0.0,0.0,4.15,0,0,4.29,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0.0,0,3.98,0,0,0,0,0.0,0.0,0,0,4.13,0,0,4.18,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,4.59,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0.0,2.68
snow_2,0,0,0,5.09,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,6.21,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,0.0,0.0
